id,lon,lat,taxonomy,number,night,structural,ADM2,ADM3,ADM4,desaID,use
INST_6665,110.872,-6.848,MCF_LWAL-DUM_H:2,3,14,53900,Kudus,Mejobo,Payaman,Kudus_Mejobo_Payaman,residential
INST_6666,110.901,-6.809,MCF_LWAL-DUM_H:2,3,13,50000,Kudus,Mejobo,Tenggeles,Kudus_Mejobo_Tenggeles,residential
INST_6667,110.815,-6.93,MCF_LWAL-DUM_H:2,1,12,46200,Kudus,Undaan,Glagah Waru,Kudus_Undaan_Glagah Waru,residential
INST_6668,110.793,-6.931,MCF_LWAL-DUM_H:2,1,12,46200,Kudus,Undaan,Kalirejo,Kudus_Undaan_Kalirejo,residential
INST_6669,110.87,-6.879,MCF_LWAL-DUM_H:2,2,12,46200,Kudus,Undaan,Karang Rowo,Kudus_Undaan_Karang Rowo,residential
INST_6670,110.796,-6.917,MCF_LWAL-DUM_H:2,3,16,61600,Kudus,Undaan,Medini,Kudus_Undaan_Medini,residential
INST_6671,110.85,-6.867,MCF_LWAL-DUM_H:2,1,12,46200,Kudus,Undaan,Ngemplak,Kudus_Undaan_Ngemplak,residential
INST_6672,110.825,-6.903,MCF_LWAL-DUM_H:2,3,12,46200,Kudus,Undaan,Undaan Kidul,Kudus_Undaan_Undaan Kidul,residential
INST_6673,110.829,-6.882,MCF_LWAL-DUM_H:2,6,17,65400,Kudus,Undaan,Undaan Lor,Kudus_Undaan_Undaan Lor,residential
INST_6,110.291,-7.539,CR_LFINF-DUM_H:3,9,906,375000,Magelang,Sawangan,Mangunsari,Magelang_Sawangan_Mangunsari,residential
INST_61,110.207,-7.513,CR_LFINF-DUM_H:3,6,599,372000,Magelang,Mertoyudan,Banyurojo,Magelang_Mertoyudan_Banyurojo,residential
INST_62,110.277,-7.461,CR_LFINF-DUM_H:3,18,3003,1870000,Magelang,Tegalrejo,Tegalrejo,Magelang_Tegalrejo_Tegalrejo,residential
INST_106,110.256,-7.382,CR_LFINF-DUM_H:3,20,456,340000,Magelang,Secang,Krincing,Magelang_Secang_Krincing,residential
INST_160,110.282,-7.593,CR_LFINF-DUM_H:3,4,374,349000,Magelang,Muntilan,Gunungpring,Magelang_Muntilan_Gunungpring,residential
INST_161,110.226,-7.425,CR_LFINF-DUM_H:3,8,370,345000,Magelang,Secang,Payaman,Magelang_Secang_Payaman,residential
INST_253,110.297,-7.409,CR_LFINF-DUM_H:3,3,255,317000,Magelang,Grabag,Cokro,Magelang_Grabag_Cokro,residential
INST_254,110.256,-7.579,CR_LFINF-DUM_H:3,6,284,353000,Magelang,Mungkid,Pabelan,Magelang_Mungkid_Pabelan,residential
INST_255,110.261,-7.44,CR_LFINF-DUM_H:3,6,338,420000,Magelang,Tegalrejo,Dawung,Magelang_Tegalrejo_Dawung,residential
INST_442,110.183,-7.448,CR_LFINF-DUM_H:3,2,165,308000,Magelang,Bandongan,Gandusari,Magelang_Bandongan_Gandusari,residential
INST_443,110.179,-7.492,CR_LFINF-DUM_H:3,2,229,427000,Magelang,Bandongan,Salamkanci,Magelang_Bandongan_Salamkanci,residential
INST_444,110.108,-7.455,CR_LFINF-DUM_H:3,2,168,313000,Magelang,Kaliangkrik,Kaliangkrik,Magelang_Kaliangkrik_Kaliangkrik,residential
INST_445,110.222,-7.524,CR_LFINF-DUM_H:3,2,235,438000,Magelang,Mertoyudan,Sumberrejo,Magelang_Mertoyudan_Sumberrejo,residential
INST_446,110.296,-7.583,CR_LFINF-DUM_H:3,4,194,362000,Magelang,Muntilan,Muntilan,Magelang_Muntilan_Muntilan,residential
INST_447,110.322,-7.624,CR_LFINF-DUM_H:3,4,207,386000,Magelang,Salam,Sucen,Magelang_Salam_Sucen,residential
INST_448,110.39,-7.578,CR_LFINF-DUM_H:3,2,177,330000,Magelang,Srumbung,Kemiren,Magelang_Srumbung_Kemiren,residential
INST_449,110.357,-7.569,CR_LFINF-DUM_H:3,2,223,416000,Magelang,Srumbung,Tegalrandu,Magelang_Srumbung_Tegalrandu,residential
INST_450,110.167,-7.557,CR_LFINF-DUM_H:3,4,196,366000,Magelang,Tempuran,Sidoagung,Magelang_Tempuran_Sidoagung,residential
INST_7639,110.185,-7.469,CR_LFINF-DUL_H:3,1,40,149000,Magelang,Bandongan,Bandongan,Magelang_Bandongan_Bandongan,residential
INST_7640,110.185,-7.469,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Bandongan,Bandongan,Magelang_Bandongan_Bandongan,residential
INST_7641,110.183,-7.448,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Bandongan,Gandusari,Magelang_Bandongan_Gandusari,residential
INST_7642,110.15,-7.449,MCF_LWAL-DUM_H:2,1,17,61700,Magelang,Bandongan,Kalegen,Magelang_Bandongan_Kalegen,residential
INST_7643,110.188,-7.504,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Bandongan,Kedungsari,Magelang_Bandongan_Kedungsari,residential
INST_7644,110.164,-7.438,MCF_LWAL-DUM_H:2,4,18,65300,Magelang,Bandongan,Ngepanrejo,Magelang_Bandongan_Ngepanrejo,residential
INST_7645,110.203,-7.437,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Bandongan,Rejosari,Magelang_Bandongan_Rejosari,residential
INST_7646,110.179,-7.492,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Bandongan,Salamkanci,Magelang_Bandongan_Salamkanci,residential
INST_7647,110.172,-7.474,MCF_LWAL-DUM_H:2,3,12,43600,Magelang,Bandongan,Sukodadi,Magelang_Bandongan_Sukodadi,residential
INST_7648,110.171,-7.462,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Bandongan,Tonoboyo,Magelang_Bandongan_Tonoboyo,residential
INST_7649,110.202,-7.468,CR_LFINF-DUL_H:3,1,30,112000,Magelang,Bandongan,Trasan,Magelang_Bandongan_Trasan,residential
INST_7650,110.202,-7.468,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Bandongan,Trasan,Magelang_Bandongan_Trasan,residential
INST_7651,110.204,-7.606,CR_LFINF-DUL_H:3,1,72,269000,Magelang,Borobudur,Borobudur,Magelang_Borobudur_Borobudur,residential
INST_7652,110.204,-7.606,MCF_LWAL-DUM_H:2,4,20,72600,Magelang,Borobudur,Borobudur,Magelang_Borobudur_Borobudur,residential
INST_7653,110.229,-7.629,MCF_LWAL-DUM_H:2,1,14,50800,Magelang,Borobudur,Candirejo,Magelang_Borobudur_Candirejo,residential
INST_7654,110.168,-7.639,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Borobudur,Giripurno,Magelang_Borobudur_Giripurno,residential
INST_7655,110.183,-7.609,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Borobudur,Karangrejo,Magelang_Borobudur_Karangrejo,residential
INST_7656,110.205,-7.638,CR_LFINF-DUL_H:3,1,58,216000,Magelang,Borobudur,Majaksingi,Magelang_Borobudur_Majaksingi,residential
INST_7657,110.205,-7.638,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Borobudur,Majaksingi,Magelang_Borobudur_Majaksingi,residential
INST_7658,110.198,-7.619,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Borobudur,Tanjungsari,Magelang_Borobudur_Tanjungsari,residential
INST_7659,110.167,-7.591,CR_LFINF-DUL_H:3,1,57,213000,Magelang,Borobudur,Tegalarum,Magelang_Borobudur_Tegalarum,residential
INST_7660,110.167,-7.591,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Borobudur,Tegalarum,Magelang_Borobudur_Tegalarum,residential
INST_7661,110.205,-7.619,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Borobudur,Tuksongo,Magelang_Borobudur_Tuksongo,residential
INST_7662,110.22,-7.613,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Borobudur,Wanurejo,Magelang_Borobudur_Wanurejo,residential
INST_7663,110.192,-7.588,MCF_LWAL-DUM_H:2,3,12,43600,Magelang,Borobudur,Wringinputih,Magelang_Borobudur_Wringinputih,residential
INST_7664,110.279,-7.489,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Candimulyo,Candimulyo,Magelang_Candimulyo_Candimulyo,residential
INST_7665,110.249,-7.49,MCF_LWAL-DUM_H:2,2,11,39900,Magelang,Candimulyo,Mejing,Magelang_Candimulyo_Mejing,residential
INST_7666,110.283,-7.476,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Candimulyo,Purworejo,Magelang_Candimulyo_Purworejo,residential
INST_7667,110.245,-7.501,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Candimulyo,Sidomulyo,Magelang_Candimulyo_Sidomulyo,residential
INST_7668,110.254,-7.51,MCF_LWAL-DUM_H:2,4,14,50800,Magelang,Candimulyo,Tempak,Magelang_Candimulyo_Tempak,residential
INST_7669,110.305,-7.496,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Candimulyo,Trenten,Magelang_Candimulyo_Trenten,residential
INST_7670,110.313,-7.558,MCF_LWAL-DUM_H:2,6,17,61700,Magelang,Dukun,Banyubiru,Magelang_Dukun_Banyubiru,residential
INST_7671,110.324,-7.546,MCF_LWAL-DUM_H:2,2,11,39900,Magelang,Dukun,Banyudono,Magelang_Dukun_Banyudono,residential
INST_7672,110.309,-7.571,CR_LFINF-DUL_H:3,2,50,186000,Magelang,Dukun,Ketunggeng,Magelang_Dukun_Ketunggeng,residential
INST_7673,110.309,-7.571,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Dukun,Ketunggeng,Magelang_Dukun_Ketunggeng,residential
INST_7674,110.323,-7.562,MCF_LWAL-DUM_H:2,1,28,102000,Magelang,Dukun,Ngadipuro,Magelang_Dukun_Ngadipuro,residential
INST_7675,110.36,-7.544,MCF_LWAL-DUM_H:2,2,13,47200,Magelang,Dukun,Sumber,Magelang_Dukun_Sumber,residential
INST_7676,110.334,-7.399,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Grabag,Banaran,Magelang_Grabag_Banaran,residential
INST_7677,110.35,-7.353,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Grabag,Citrosono,Magelang_Grabag_Citrosono,residential
INST_7678,110.297,-7.409,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Grabag,Cokro,Magelang_Grabag_Cokro,residential
INST_7679,110.292,-7.421,MCF_LWAL-DUM_H:2,2,11,39900,Magelang,Grabag,Giriwetan,Magelang_Grabag_Giriwetan,residential
INST_7680,110.32,-7.371,MCF_LWAL-DUM_H:2,3,13,47200,Magelang,Grabag,Grabag,Magelang_Grabag_Grabag,residential
INST_7681,110.337,-7.367,CR_LFINF-DUL_H:3,1,65,242000,Magelang,Grabag,Kleteran,Magelang_Grabag_Kleteran,residential
INST_7682,110.337,-7.367,CR_LFINF-DUM_H:3,2,124,462000,Magelang,Grabag,Kleteran,Magelang_Grabag_Kleteran,residential
INST_7683,110.337,-7.367,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Grabag,Kleteran,Magelang_Grabag_Kleteran,residential
INST_7684,110.335,-7.329,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Grabag,Losari,Magelang_Grabag_Losari,residential
INST_7685,110.36,-7.333,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Grabag,Ngrancah,Magelang_Grabag_Ngrancah,residential
INST_7686,110.316,-7.384,MCF_LWAL-DUM_H:2,3,19,69000,Magelang,Grabag,Sumurarum,Magelang_Grabag_Sumurarum,residential
INST_7687,110.353,-7.378,MCF_LWAL-DUM_H:2,1,18,65300,Magelang,Grabag,Tirto,Magelang_Grabag_Tirto,residential
INST_7688,110.352,-7.369,MCF_LWAL-DUM_H:2,3,11,39900,Magelang,Grabag,Tlogorejo,Magelang_Grabag_Tlogorejo,residential
INST_7689,110.117,-7.497,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kajoran,Bangsri,Magelang_Kajoran_Bangsri,residential
INST_7690,110.093,-7.499,MCF_LWAL-DUM_H:2,5,18,65300,Magelang,Kajoran,Banjaragung,Magelang_Kajoran_Banjaragung,residential
INST_7691,110.111,-7.52,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kajoran,Banjaretno,Magelang_Kajoran_Banjaretno,residential
INST_7692,110.098,-7.511,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kajoran,Kajoran,Magelang_Kajoran_Kajoran,residential
INST_7693,110.068,-7.415,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Kajoran,Sukomakmur,Magelang_Kajoran_Sukomakmur,residential
INST_7694,110.162,-7.48,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Kaliangkrik,Balekerto,Magelang_Kaliangkrik_Balekerto,residential
INST_7695,110.13,-7.437,MCF_LWAL-DUM_H:2,2,11,39900,Magelang,Kaliangkrik,Balerejo,Magelang_Kaliangkrik_Balerejo,residential
INST_7696,110.149,-7.47,CR_LFINF-DUL_H:3,1,41,153000,Magelang,Kaliangkrik,Beseran,Magelang_Kaliangkrik_Beseran,residential
INST_7697,110.149,-7.47,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Kaliangkrik,Beseran,Magelang_Kaliangkrik_Beseran,residential
INST_7698,110.145,-7.478,MCF_LWAL-DUM_H:2,4,28,102000,Magelang,Kaliangkrik,Bumirejo,Magelang_Kaliangkrik_Bumirejo,residential
INST_7699,110.124,-7.469,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Kaliangkrik,Girirejo,Magelang_Kaliangkrik_Girirejo,residential
INST_7700,110.136,-7.47,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kaliangkrik,Giriwarno,Magelang_Kaliangkrik_Giriwarno,residential
INST_7701,110.108,-7.455,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Kaliangkrik,Kaliangkrik,Magelang_Kaliangkrik_Kaliangkrik,residential
INST_7702,110.1,-7.412,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Kaliangkrik,Mangli,Magelang_Kaliangkrik_Mangli,residential
INST_7703,110.103,-7.423,MCF_LWAL-DUM_H:2,3,11,39900,Magelang,Kaliangkrik,Ngargosoko,Magelang_Kaliangkrik_Ngargosoko,residential
INST_7704,110.095,-7.446,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kaliangkrik,Ngawonggo,Magelang_Kaliangkrik_Ngawonggo,residential
INST_7705,110.125,-7.444,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Kaliangkrik,Selomoyo,Magelang_Kaliangkrik_Selomoyo,residential
INST_7706,110.086,-7.439,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Kaliangkrik,Temanggung,Magelang_Kaliangkrik_Temanggung,residential
INST_7707,110.191,-7.517,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Mertoyudan,Banjarnegoro,Magelang_Mertoyudan_Banjarnegoro,residential
INST_7708,110.207,-7.513,CR_LFINF-DUL_H:3,2,65,242000,Magelang,Mertoyudan,Banyurojo,Magelang_Mertoyudan_Banyurojo,residential
INST_7709,110.207,-7.513,MCF_LWAL-DUM_H:2,4,20,72600,Magelang,Mertoyudan,Banyurojo,Magelang_Mertoyudan_Banyurojo,residential
INST_7710,110.211,-7.543,MCF_LWAL-DUM_H:2,3,13,47200,Magelang,Mertoyudan,Bondowoso,Magelang_Mertoyudan_Bondowoso,residential
INST_7711,110.229,-7.535,MCF_LWAL-DUM_H:2,6,16,58100,Magelang,Mertoyudan,Danurejo,Magelang_Mertoyudan_Danurejo,residential
INST_7712,110.214,-7.584,CR_LFINF-DUL_H:3,1,36,134000,Magelang,Mertoyudan,Deyangan,Magelang_Mertoyudan_Deyangan,residential
INST_7713,110.214,-7.584,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Mertoyudan,Deyangan,Magelang_Mertoyudan_Deyangan,residential
INST_7714,110.214,-7.559,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Mertoyudan,Donorojo,Magelang_Mertoyudan_Donorojo,residential
INST_7715,110.188,-7.541,MCF_LWAL-DUM_H:2,3,14,50800,Magelang,Mertoyudan,Jogonegoro,Magelang_Mertoyudan_Jogonegoro,residential
INST_7716,110.193,-7.557,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Mertoyudan,Kalinegoro,Magelang_Mertoyudan_Kalinegoro,residential
INST_7717,110.226,-7.513,MCF_LWAL-DUM_H:2,7,14,50800,Magelang,Mertoyudan,Mertoyudan,Magelang_Mertoyudan_Mertoyudan,residential
INST_7718,110.2,-7.533,MCF_LWAL-DUM_H:2,3,20,72600,Magelang,Mertoyudan,Sukorejo,Magelang_Mertoyudan_Sukorejo,residential
INST_7719,110.222,-7.524,CR_LFINF-DUL_H:3,1,65,242000,Magelang,Mertoyudan,Sumberrejo,Magelang_Mertoyudan_Sumberrejo,residential
INST_7720,110.222,-7.524,MCF_LWAL-DUM_H:2,6,20,72600,Magelang,Mertoyudan,Sumberrejo,Magelang_Mertoyudan_Sumberrejo,residential
INST_7721,110.237,-7.545,MCF_LWAL-DUM_H:2,2,14,50800,Magelang,Mungkid,Blondo,Magelang_Mungkid_Blondo,residential
INST_7722,110.27,-7.561,MCF_LWAL-DUM_H:2,1,22,79900,Magelang,Mungkid,Bojong,Magelang_Mungkid_Bojong,residential
INST_7723,110.229,-7.553,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Mungkid,Bumirejo,Magelang_Mungkid_Bumirejo,residential
INST_7724,110.23,-7.602,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Mungkid,Mendut,Magelang_Mungkid_Mendut,residential
INST_7725,110.256,-7.554,MCF_LWAL-DUM_H:2,4,19,69000,Magelang,Mungkid,Mungkid,Magelang_Mungkid_Mungkid,residential
INST_7726,110.241,-7.59,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Mungkid,Ngrajek,Magelang_Mungkid_Ngrajek,residential
INST_7727,110.256,-7.579,CR_LFINF-DUL_H:3,3,65,242000,Magelang,Mungkid,Pabelan,Magelang_Mungkid_Pabelan,residential
INST_7728,110.256,-7.579,MCF_LWAL-DUM_H:2,7,20,72600,Magelang,Mungkid,Pabelan,Magelang_Mungkid_Pabelan,residential
INST_7729,110.244,-7.569,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Mungkid,Paremono,Magelang_Mungkid_Paremono,residential
INST_7730,110.236,-7.612,MCF_LWAL-DUM_H:2,1,15,54400,Magelang,Mungkid,Progowati,Magelang_Mungkid_Progowati,residential
INST_7731,110.23,-7.584,CR_LFINF-DUL_H:3,2,70,261000,Magelang,Mungkid,Rambeanak,Magelang_Mungkid_Rambeanak,residential
INST_7732,110.23,-7.584,MCF_LWAL-DUM_H:2,3,20,72600,Magelang,Mungkid,Rambeanak,Magelang_Mungkid_Rambeanak,residential
INST_7733,110.22,-7.593,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Mungkid,Sawitan,Magelang_Mungkid_Sawitan,residential
INST_7734,110.295,-7.559,CR_LFINF-DUL_H:3,1,38,142000,Magelang,Muntilan,Gondosuli,Magelang_Muntilan_Gondosuli,residential
INST_7735,110.295,-7.559,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Muntilan,Gondosuli,Magelang_Muntilan_Gondosuli,residential
INST_7736,110.282,-7.593,CR_LFINF-DUL_H:3,1,65,242000,Magelang,Muntilan,Gunungpring,Magelang_Muntilan_Gunungpring,residential
INST_7737,110.282,-7.593,MCF_LWAL-DUM_H:2,5,20,72600,Magelang,Muntilan,Gunungpring,Magelang_Muntilan_Gunungpring,residential
INST_7738,110.296,-7.583,CR_LFINF-DUL_H:3,1,65,242000,Magelang,Muntilan,Muntilan,Magelang_Muntilan_Muntilan,residential
INST_7739,110.296,-7.583,MCF_LWAL-DUM_H:2,3,20,72600,Magelang,Muntilan,Muntilan,Magelang_Muntilan_Muntilan,residential
INST_7740,110.27,-7.604,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Muntilan,Ngawen,Magelang_Muntilan_Ngawen,residential
INST_7741,110.278,-7.584,MCF_LWAL-DUM_H:2,10,25,90700,Magelang,Muntilan,Pucungrejo,Magelang_Muntilan_Pucungrejo,residential
INST_7742,110.292,-7.574,CR_LFINF-DUM_H:3,1,101,377000,Magelang,Muntilan,Sedayu,Magelang_Muntilan_Sedayu,residential
INST_7743,110.292,-7.574,MCF_LWAL-DUM_H:2,3,20,72600,Magelang,Muntilan,Sedayu,Magelang_Muntilan_Sedayu,residential
INST_7744,110.247,-7.624,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Muntilan,Sokorini,Magelang_Muntilan_Sokorini,residential
INST_7745,110.259,-7.619,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Muntilan,Sriwedari,Magelang_Muntilan_Sriwedari,residential
INST_7746,110.274,-7.575,CR_LFINF-DUL_H:3,1,33,123000,Magelang,Muntilan,Tamanagung,Magelang_Muntilan_Tamanagung,residential
INST_7747,110.274,-7.575,MCF_LWAL-DUM_H:2,5,20,72600,Magelang,Muntilan,Tamanagung,Magelang_Muntilan_Tamanagung,residential
INST_7748,110.378,-7.394,MCF_LWAL-DUM_H:2,4,21,76200,Magelang,Ngablak,Girirejo,Magelang_Ngablak_Girirejo,residential
INST_7749,110.402,-7.401,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Ngablak,Ngablak,Magelang_Ngablak_Ngablak,residential
INST_7750,110.281,-7.645,MCF_LWAL-DUM_H:2,1,13,47200,Magelang,Ngluwar,Jamuskauman,Magelang_Ngluwar_Jamuskauman,residential
INST_7751,110.284,-7.655,CR_LFINF-DUL_H:3,3,56,209000,Magelang,Ngluwar,Ngluwar,Magelang_Ngluwar_Ngluwar,residential
INST_7752,110.284,-7.655,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Ngluwar,Ngluwar,Magelang_Ngluwar_Ngluwar,residential
INST_7753,110.267,-7.637,MCF_LWAL-DUM_H:2,1,18,65300,Magelang,Ngluwar,Plosogede,Magelang_Ngluwar_Plosogede,residential
INST_7754,110.305,-7.46,MCF_LWAL-DUM_H:2,2,11,39900,Magelang,Pakis,Bawang,Magelang_Pakis_Bawang,residential
INST_7755,110.321,-7.456,MCF_LWAL-DUM_H:2,2,13,47200,Magelang,Pakis,Losari,Magelang_Pakis_Losari,residential
INST_7756,110.343,-7.429,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Pakis,Muneng,Magelang_Pakis_Muneng,residential
INST_7757,110.312,-7.453,CR_LFINF-DUL_H:3,1,41,153000,Magelang,Pakis,Rejosari,Magelang_Pakis_Rejosari,residential
INST_7758,110.312,-7.453,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Pakis,Rejosari,Magelang_Pakis_Rejosari,residential
INST_7759,110.297,-7.598,MCF_LWAL-DUM_H:2,2,16,58100,Magelang,Salam,Gulon,Magelang_Salam_Gulon,residential
INST_7760,110.309,-7.608,CR_LFINF-DUL_H:3,1,70,261000,Magelang,Salam,Jumoyo,Magelang_Salam_Jumoyo,residential
INST_7761,110.309,-7.608,MCF_LWAL-DUM_H:2,3,20,72600,Magelang,Salam,Jumoyo,Magelang_Salam_Jumoyo,residential
INST_7762,110.315,-7.643,CR_LFINF-DUL_H:3,1,89,332000,Magelang,Salam,Salam,Magelang_Salam_Salam,residential
INST_7763,110.315,-7.643,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Salam,Salam,Magelang_Salam_Salam,residential
INST_7764,110.322,-7.624,CR_LFINF-DUL_H:3,3,65,242000,Magelang,Salam,Sucen,Magelang_Salam_Sucen,residential
INST_7765,110.322,-7.624,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Salam,Sucen,Magelang_Salam_Sucen,residential
INST_7766,110.282,-7.624,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Salam,Tersan Gede,Magelang_Salam_Tersan Gede,residential
INST_7767,110.085,-7.551,MCF_LWAL-DUM_H:2,2,23,83500,Magelang,Salaman,Kaliabu,Magelang_Salaman_Kaliabu,residential
INST_7768,110.13,-7.615,MCF_LWAL-DUM_H:2,2,12,43600,Magelang,Salaman,Kalirejo,Magelang_Salaman_Kalirejo,residential
INST_7769,110.114,-7.584,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Salaman,Kalisalak,Magelang_Salaman_Kalisalak,residential
INST_7770,110.139,-7.568,CR_LFINF-DUL_H:3,1,47,175000,Magelang,Salaman,Kebonrejo,Magelang_Salaman_Kebonrejo,residential
INST_7771,110.139,-7.568,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Salaman,Kebonrejo,Magelang_Salaman_Kebonrejo,residential
INST_7772,110.073,-7.567,MCF_LWAL-DUM_H:2,2,13,47200,Magelang,Salaman,Margoyoso,Magelang_Salaman_Margoyoso,residential
INST_7773,110.129,-7.593,CR_LFINF-DUL_H:3,1,66,246000,Magelang,Salaman,Menoreh,Magelang_Salaman_Menoreh,residential
INST_7774,110.129,-7.593,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Salaman,Menoreh,Magelang_Salaman_Menoreh,residential
INST_7775,110.15,-7.588,MCF_LWAL-DUM_H:2,3,14,50800,Magelang,Salaman,Ngadirejo,Magelang_Salaman_Ngadirejo,residential
INST_7776,110.124,-7.533,CR_LFINF-DUL_H:3,1,42,157000,Magelang,Salaman,Ngampeldento,Magelang_Salaman_Ngampeldento,residential
INST_7777,110.124,-7.533,MCF_LWAL-DUM_H:2,0,20,72600,Magelang,Salaman,Ngampeldento,Magelang_Salaman_Ngampeldento,residential
INST_7778,110.147,-7.614,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Salaman,Paripurno,Magelang_Salaman_Paripurno,residential
INST_7779,110.137,-7.578,CR_LFINF-DUL_H:3,1,79,295000,Magelang,Salaman,Salaman,Magelang_Salaman_Salaman,residential
INST_7780,110.137,-7.578,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Salaman,Salaman,Magelang_Salaman_Salaman,residential
INST_7781,110.107,-7.552,MCF_LWAL-DUM_H:2,2,15,54400,Magelang,Salaman,Sawangargo,Magelang_Salaman_Sawangargo,residential
INST_7782,110.157,-7.573,CR_LFINF-DUL_H:3,1,97,362000,Magelang,Salaman,Sidomulyo,Magelang_Salaman_Sidomulyo,residential
INST_7783,110.157,-7.573,MCF_LWAL-DUM_H:2,2,20,72600,Magelang,Salaman,Sidomulyo,Magelang_Salaman_Sidomulyo,residential
INST_7784,110.408,-7.471,MCF_LWAL-DUM_H:2,1,17,61700,Magelang,Sawangan,Banyuroto,Magelang_Sawangan_Banyuroto,residential
INST_7785,110.294,-7.549,MCF_LWAL-DUM_H:2,3,15,54400,Magelang,Sawangan,Gondowangi,Magelang_Sawangan_Gondowangi,residential
INST_7786,110.362,-7.513,MCF_LWAL-DUM_H:2,2,17,61700,Magelang,Sawangan,Kapuhan,Magelang_Sawangan_Kapuhan,residential
INST_7787,110.341,-7.527,MCF_LWAL-DUM_H:2,1,15,54400,Magelang,Sawangan,Krogowanan,Magelang_Sawangan_Krogowanan,residential
INST_7788,110.291,-7.539,MCF_LWAL-DUM_H:2,1,20,72600,Magelang,Sawangan,Mangunsari,Magelang_Sawangan_Mangunsari,residential
INST_7789,110.307,-7.518,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Sawangan,Podosoko,Magelang_Sawangan_Podosoko,residential
INST_7790,110.282,-7.529,MCF_LWAL-DUM_H:2,1,12,43600,Magelang,Sawangan,Tirtosari,Magelang_Sawangan_Tirtosari,residential
INST_7791,110.247,-7.43,MCF_LWAL-DUM_H:2,4,11,39900,Magelang,Secang,Candiretno,Magelang_Secang_Candiretno,residential
INST_7792,110.259,-7.406,MCF_LWAL-DUM_H:2,1,11,39900,Magelang,Secang,Candisari,Magelang_Secang_Candisari,residential
